,year,name,value,lastValue,rank
4,2007.9,Exams,5465880.0,4743858.0,5
5,2007.9,Teeth are the worst,5373540.0,3809120.0,6
6,2007.9,Harry Potter,4881152.0,4881099.0,7
7,2007.9,Not learning languages,3747705.0,3747700.0,8
8,2007.9,Oversized t-shirts,3653246.0,3653207.0,9
9,2007.9,Women (interested),3418200.0,2791232.0,10
10,2007.9,Using chopsticks,3149692.0,3149622.0,11
11,2007.9,Who the f**k is this?,3104723.0,3104696.0,12
12,2007.9,Am I good?,3073045.0,2784629.0,13
13,2007.9,Travel,2938809.0,2810808.0,14
14,2007.9,Games,2831512.0,2653262.0,15
15,2007.9,Chewing,2768090.0,2768076.0,16
16,2007.9,I know pretty much everything,2687580.0,3043537.0,17
17,2007.9,Trampolines,2233953.0,2233940.0,18
18,2007.9,Tying my shoes,2138591.0,2138567.0,19
19,2007.9,Women (fearful),2106000.0,1157772.0,20
20,2007.9,Cartoons,2044065.0,2044053.0,21
21,2007.9,Loud noises,1906485.0,1906448.0,22
22,2007.9,The dark?,1552007.0,1551955.0,23
23,2007.9,Bored. I might make noise,1148714.0,1148656.0,24
24,2007.9,RUNNING,936960.0,936954.0,25
25,2007.9,Rap,936808.0,936736.0,26
26,2007.9,Why does my skin hate me?,832680.0,586404.0,27
27,2007.9,What colour is that?,736622.0,736523.0,28
28,2007.9,Have I pooped myself?,705495.0,705405.0,29
29,2007.9,"No, don't carry me there",688617.0,688604.0,30
30,2007.9,Walking,413397.0,413339.0,31
31,2007.9,Bugs,318738.0,318703.0,32
32,2007.9,My toy,307843.0,307827.0,33
33,2007.9,What is that smell?,264411.0,264343.0,34
34,2007.9,Who the frick is this?,167917.0,167883.0,35
35,2007.9,I don't know anything,9813.0,9740.0,36
36,2007.9,We MUST meet up more,9530.0,9439.0,37
37,2007.9,Money,9325.0,9288.0,38
38,2007.9,When will I grow up?,9202.0,9177.0,39
39,2007.9,What is KPI?,9161.0,9071.0,40
40,2007.9,Getting swole,9035.0,8938.0,41
41,2007.9,Everyone is racist?,9014.0,9000.0,42
42,2007.9,Brexit,8956.0,8865.0,43
43,2007.9,Hreflang,8853.0,8758.0,44
44,2007.9,Jupyter,8799.0,8740.0,45
45,2007.9,"Oh no, THIS is grown up",8632.0,8578.0,46
0,2008.0,Need a nap,20060661.0,19892301.0,1
1,2008.0,Eugh these clothes,6226302.0,6226223.0,2
2,2008.0,I'm going to be sick,6082111.0,5979420.0,3
3,2008.0,Teeth are the worst,5461017.0,5373540.0,4
4,2008.0,Harry Potter,4881238.0,4881152.0,5
5,2008.0,Not learning languages,3747788.0,3747705.0,6
6,2008.0,Oversized t-shirts,3653314.0,3653246.0,7
7,2008.0,Women (interested),3468941.0,3418200.0,8
8,2008.0,Using chopsticks,3149739.0,3149692.0,9
9,2008.0,Who the f**k is this?,3104781.0,3104723.0,10
10,2008.0,Am I good?,3082865.0,3073045.0,11
11,2008.0,Travel,2938888.0,2938809.0,12
12,2008.0,Games,2831535.0,2831512.0,13
13,2008.0,Chewing,2768152.0,2768090.0,14
14,2008.0,Trampolines,2234003.0,2233953.0,15
15,2008.0,Tying my shoes,2138676.0,2138591.0,16
16,2008.0,Cartoons,2044115.0,2044065.0,17
17,2008.0,Loud noises,1906494.0,1906485.0,18
18,2008.0,The dark?,1552060.0,1552007.0,19
19,2008.0,Bored. I might make noise,1148810.0,1148714.0,20
20,2008.0,RUNNING,936973.0,936960.0,21
21,2008.0,Rap,936841.0,936808.0,22
22,2008.0,What colour is that?,736689.0,736622.0,23
23,2008.0,Have I pooped myself?,705504.0,705495.0,24
24,2008.0,"No, don't carry me there",688626.0,688617.0,25
25,2008.0,Walking,413458.0,413397.0,26
26,2008.0,Bugs,318796.0,318738.0,27
27,2008.0,My toy,307845.0,307843.0,28
28,2008.0,What is that smell?,264433.0,264411.0,29
29,2008.0,Who the frick is this?,167920.0,167917.0,30
30,2008.0,I don't know anything,9836.0,9813.0,31
31,2008.0,We MUST meet up more,9563.0,9530.0,32
32,2008.0,Money,9351.0,9325.0,33
33,2008.0,When will I grow up?,9206.0,9202.0,34
34,2008.0,What is KPI?,9191.0,9161.0,35
35,2008.0,Getting swole,9095.0,9035.0,36
36,2008.0,Everyone is racist?,9023.0,9014.0,37
37,2008.0,Brexit,9020.0,8956.0,38
38,2008.0,Hreflang,8888.0,8853.0,39
39,2008.0,Jupyter,8881.0,8799.0,40
40,2008.0,"Oh no, THIS is grown up",8637.0,8632.0,41
41,2008.0,I know pretty much everything,0.0,2687580.0,42
42,2008.0,Food/drink,0.0,8221500.0,43
43,2008.0,Exams,0.0,5465880.0,44
44,2008.0,Why does my skin hate me?,0.0,832680.0,45
45,2008.0,Women (fearful),0.0,2106000.0,46
0,2008.1,Need a nap,20180842.0,20060661.0,1
1,2008.1,Eugh these clothes,6226318.0,6226302.0,2
2,2008.1,I'm going to be sick,6173900.0,6082111.0,3
3,2008.1,Teeth are the worst,5495443.0,5461017.0,4
4,2008.1,Harry Potter,4881279.0,4881238.0,5
5,2008.1,Not learning languages,3747801.0,3747788.0,6
6,2008.1,Oversized t-shirts,3653331.0,3653314.0,7
7,2008.1,Women (interested),3511751.0,3468941.0,8
8,2008.1,Using chopsticks,3149787.0,3149739.0,9
9,2008.1,Who the f**k is this?,3104827.0,3104781.0,10
10,2008.1,Am I good?,3090581.0,3082865.0,11
11,2008.1,Travel,2938960.0,2938888.0,12
12,2008.1,Games,2831573.0,2831535.0,13
13,2008.1,Chewing,2768208.0,2768152.0,14
14,2008.1,Trampolines,2234101.0,2234003.0,15
15,2008.1,Tying my shoes,2138754.0,2138676.0,16
16,2008.1,Cartoons,2044191.0,2044115.0,17
17,2008.1,Loud noises,1906539.0,1906494.0,18
18,2008.1,The dark?,1552074.0,1552060.0,19
19,2008.1,Bored. I might make noise,1148837.0,1148810.0,20
20,2008.1,RUNNING,937045.0,936973.0,21
21,2008.1,Rap,936895.0,936841.0,22
22,2008.1,What colour is that?,736789.0,736689.0,23
23,2008.1,Have I pooped myself?,705570.0,705504.0,24
24,2008.1,"No, don't carry me there",688670.0,688626.0,25
25,2008.1,Walking,413499.0,413458.0,26
26,2008.1,Bugs,318892.0,318796.0,27
27,2008.1,My toy,307868.0,307845.0,28
28,2008.1,What is that smell?,264457.0,264433.0,29
29,2008.1,Who the frick is this?,167986.0,167920.0,30
30,2008.1,I don't know anything,9930.0,9836.0,31
31,2008.1,We MUST meet up more,9609.0,9563.0,32
32,2008.1,Money,9442.0,9351.0,33
33,2008.1,When will I grow up?,9262.0,9206.0,34
34,2008.1,What is KPI?,9253.0,9191.0,35
35,2008.1,Getting swole,9152.0,9095.0,36
36,2008.1,Everyone is racist?,9047.0,9023.0,37
37,2008.1,Brexit,9045.0,9020.0,38
38,2008.1,Hreflang,8916.0,8888.0,39
39,2008.1,Jupyter,8903.0,8881.0,40
40,2008.1,"Oh no, THIS is grown up",8673.0,8637.0,41
41,2008.1,I know pretty much everything,0.0,0.0,42
42,2008.1,Food/drink,0.0,0.0,43
43,2008.1,Exams,0.0,0.0,44
44,2008.1,Why does my skin hate me?,0.0,0.0,45
45,2008.1,Women (fearful),0.0,0.0,46
0,2008.2,Need a nap,20396437.0,20180842.0,1
1,2008.2,I'm going to be sick,6305189.0,6173900.0,2
2,2008.2,Eugh these clothes,6226356.0,6226318.0,3
3,2008.2,Teeth are the worst,5598136.0,5495443.0,4
4,2008.2,Harry Potter,4881365.0,4881279.0,5
5,2008.2,Not learning languages,3747898.0,3747801.0,6
6,2008.2,Oversized t-shirts,3653379.0,3653331.0,7
7,2008.2,Women (interested),3599099.0,3511751.0,8
8,2008.2,Using chopsticks,3149882.0,3149787.0,9
9,2008.2,Am I good?,3146470.0,3090581.0,10
10,2008.2,Who the f**k is this?,3104842.0,3104827.0,11
11,2008.2,Travel,2967946.0,2938960.0,12
12,2008.2,Games,2853227.0,2831573.0,13
13,2008.2,Chewing,2768236.0,2768208.0,14
14,2008.2,Trampolines,2234119.0,2234101.0,15
15,2008.2,Tying my shoes,2138754.0,2138754.0,16
16,2008.2,Cartoons,2044200.0,2044191.0,17
17,2008.2,Loud noises,1906606.0,1906539.0,18
18,2008.2,The dark?,1552101.0,1552074.0,19
19,2008.2,Bored. I might make noise,1148924.0,1148837.0,20
20,2008.2,Food/drink,1009062.0,0.0,21
21,2008.2,RUNNING,937097.0,937045.0,22
22,2008.2,Rap,936934.0,936895.0,23
23,2008.2,I know pretty much everything,794586.0,0.0,24
24,2008.2,What colour is that?,736857.0,736789.0,25
25,2008.2,Exams,710772.0,0.0,26
26,2008.2,Have I pooped myself?,705607.0,705570.0,27
27,2008.2,"No, don't carry me there",688762.0,688670.0,28
28,2008.2,Women (fearful),527772.0,0.0,29
29,2008.2,Walking,413509.0,413499.0,30
30,2008.2,Bugs,318956.0,318892.0,31
31,2008.2,My toy,307893.0,307868.0,32
32,2008.2,What is that smell?,264553.0,264457.0,33
33,2008.2,Why does my skin hate me?,218502.0,0.0,34
34,2008.2,Who the frick is this?,168044.0,167986.0,35
35,2008.2,I don't know anything,10021.0,9930.0,36
36,2008.2,We MUST meet up more,9611.0,9609.0,37
37,2008.2,Money,9527.0,9442.0,38
38,2008.2,When will I grow up?,9332.0,9262.0,39
39,2008.2,What is KPI?,9260.0,9253.0,40
40,2008.2,Getting swole,9216.0,9152.0,41
41,2008.2,Brexit,9075.0,9045.0,42
42,2008.2,Everyone is racist?,9047.0,9047.0,43
43,2008.2,Hreflang,8945.0,8916.0,44
44,2008.2,Jupyter,8940.0,8903.0,45
45,2008.2,"Oh no, THIS is grown up",8673.0,8673.0,46
0,2008.3,Need a nap,20608482.0,20396437.0,1
1,2008.3,I'm going to be sick,6510555.0,6305189.0,2
2,2008.3,Eugh these clothes,6226375.0,6226356.0,3
3,2008.3,Teeth are the worst,5705097.0,5598136.0,4
4,2008.3,Harry Potter,4881459.0,4881365.0,5
5,2008.3,Not learning languages,3747955.0,3747898.0,6
6,2008.3,Women (interested),3691889.0,3599099.0,7
7,2008.3,Oversized t-shirts,3653457.0,3653379.0,8
8,2008.3,Am I good?,3196943.0,3146470.0,9
9,2008.3,Using chopsticks,3149960.0,3149882.0,10
10,2008.3,Who the f**k is this?,3104883.0,3104842.0,11
11,2008.3,Travel,3016911.0,2967946.0,12
12,2008.3,Games,2892300.0,2853227.0,13
13,2008.3,Chewing,2768271.0,2768236.0,14
14,2008.3,Trampolines,2234200.0,2234119.0,15
15,2008.3,Tying my shoes,2138828.0,2138754.0,16
16,2008.3,Cartoons,2044227.0,2044200.0,17
17,2008.3,Loud noises,1906643.0,1906606.0,18
18,2008.3,Food/drink,1863184.0,1009062.0,19
19,2008.3,The dark?,1552121.0,1552101.0,20
20,2008.3,Bored. I might make noise,1149004.0,1148924.0,21
21,2008.3,RUNNING,937118.0,937097.0,22
22,2008.3,Rap,937018.0,936934.0,23
23,2008.3,Exams,841616.0,710772.0,24
24,2008.3,What colour is that?,736925.0,736857.0,25
25,2008.3,Have I pooped myself?,705607.0,705607.0,26
26,2008.3,I know pretty much everything,702880.0,794586.0,27
27,2008.3,"No, don't carry me there",688777.0,688762.0,28
28,2008.3,Women (fearful),628544.0,527772.0,29
29,2008.3,Walking,413570.0,413509.0,30
30,2008.3,Bugs,318965.0,318956.0,31
31,2008.3,My toy,307975.0,307893.0,32
32,2008.3,What is that smell?,264580.0,264553.0,33
33,2008.3,Why does my skin hate me?,218592.0,218502.0,34
34,2008.3,Who the frick is this?,168057.0,168044.0,35
35,2008.3,I don't know anything,10092.0,10021.0,36
36,2008.3,We MUST meet up more,9687.0,9611.0,37
37,2008.3,Money,9563.0,9527.0,38
38,2008.3,When will I grow up?,9397.0,9332.0,39
39,2008.3,What is KPI?,9337.0,9260.0,40
40,2008.3,Getting swole,9243.0,9216.0,41
41,2008.3,Brexit,9105.0,9075.0,42
42,2008.3,Everyone is racist?,9104.0,9047.0,43
43,2008.3,Hreflang,8985.0,8945.0,44
44,2008.3,Jupyter,8943.0,8940.0,45
45,2008.3,"Oh no, THIS is grown up",8689.0,8673.0,46
0,2008.4,Need a nap,20951877.0,20608482.0,1
1,2008.4,I'm going to be sick,6787343.0,6510555.0,2
2,2008.4,Eugh these clothes,6226380.0,6226375.0,3
3,2008.4,Teeth are the worst,5868312.0,5705097.0,4
4,2008.4,Harry Potter,4881482.0,4881459.0,5
5,2008.4,Women (interested),3861797.0,3691889.0,6
6,2008.4,Not learning languages,3747962.0,3747955.0,7
7,2008.4,Oversized t-shirts,3653459.0,3653457.0,8
8,2008.4,Am I good?,3310014.0,3196943.0,9
9,2008.4,Using chopsticks,3149983.0,3149960.0,10
10,2008.4,Who the f**k is this?,3104982.0,3104883.0,11
11,2008.4,Travel,3100591.0,3016911.0,12
12,2008.4,Games,3024041.0,2892300.0,13
13,2008.4,Food/drink,3004400.0,1863184.0,14
14,2008.4,Chewing,2768332.0,2768271.0,15
15,2008.4,Exams,2405000.0,841616.0,16
16,2008.4,Trampolines,2234212.0,2234200.0,17
17,2008.4,Tying my shoes,2138839.0,2138828.0,18
18,2008.4,Cartoons,2044235.0,2044227.0,19
19,2008.4,Loud noises,1906651.0,1906643.0,20
20,2008.4,I know pretty much everything,1567320.0,702880.0,21
21,2008.4,The dark?,1552133.0,1552121.0,22
22,2008.4,Bored. I might make noise,1149009.0,1149004.0,23
23,2008.4,Women (fearful),1118140.0,628544.0,24
24,2008.4,RUNNING,937165.0,937118.0,25
25,2008.4,Rap,937115.0,937018.0,26
26,2008.4,What colour is that?,737025.0,736925.0,27
27,2008.4,Have I pooped myself?,705669.0,705607.0,28
28,2008.4,"No, don't carry me there",688788.0,688777.0,29
29,2008.4,Why does my skin hate me?,438080.0,218592.0,30
30,2008.4,Walking,413636.0,413570.0,31
31,2008.4,Bugs,318965.0,318965.0,32
32,2008.4,My toy,308011.0,307975.0,33
33,2008.4,What is that smell?,264635.0,264580.0,34
34,2008.4,Who the frick is this?,168109.0,168057.0,35
35,2008.4,I don't know anything,10160.0,10092.0,36
36,2008.4,We MUST meet up more,9782.0,9687.0,37
37,2008.4,Money,9613.0,9563.0,38
38,2008.4,When will I grow up?,9426.0,9397.0,39
39,2008.4,What is KPI?,9410.0,9337.0,40
40,2008.4,Getting swole,9320.0,9243.0,41
41,2008.4,Everyone is racist?,9160.0,9104.0,42
42,2008.4,Brexit,9115.0,9105.0,43
43,2008.4,Hreflang,9067.0,8985.0,44
44,2008.4,Jupyter,8997.0,8943.0,45
45,2008.4,"Oh no, THIS is grown up",8769.0,8689.0,46
0,2008.5,Need a nap,21203976.0,20951877.0,1
1,2008.5,I'm going to be sick,7084413.0,6787343.0,2
2,2008.5,Eugh these clothes,6226386.0,6226380.0,3
3,2008.5,Teeth are the worst,6138631.0,5868312.0,4
4,2008.5,Harry Potter,4881563.0,4881482.0,5
5,2008.5,Women (interested),3979937.0,3861797.0,6
6,2008.5,Not learning languages,3748040.0,3747962.0,7
7,2008.5,Oversized t-shirts,3653464.0,3653459.0,8
8,2008.5,Am I good?,3433578.0,3310014.0,9
9,2008.5,Travel,3262456.0,3100591.0,10
10,2008.5,Games,3195230.0,3024041.0,11
11,2008.5,Using chopsticks,3150001.0,3149983.0,12
12,2008.5,Who the f**k is this?,3105013.0,3104982.0,13
13,2008.5,Food/drink,2793720.0,3004400.0,14
14,2008.5,Chewing,2768367.0,2768332.0,15
15,2008.5,Exams,2571450.0,2405000.0,16
16,2008.5,Trampolines,2234302.0,2234212.0,17
17,2008.5,Tying my shoes,2138903.0,2138839.0,18
18,2008.5,Cartoons,2044253.0,2044235.0,19
19,2008.5,I know pretty much everything,1996710.0,1567320.0,20
20,2008.5,Loud noises,1906705.0,1906651.0,21
21,2008.5,The dark?,1552147.0,1552133.0,22
22,2008.5,Bored. I might make noise,1149106.0,1149009.0,23
23,2008.5,Women (fearful),1076010.0,1118140.0,24
24,2008.5,RUNNING,937199.0,937165.0,25
25,2008.5,Rap,937155.0,937115.0,26
26,2008.5,What colour is that?,737108.0,737025.0,27
27,2008.5,Have I pooped myself?,705764.0,705669.0,28
28,2008.5,"No, don't carry me there",688851.0,688788.0,29
29,2008.5,Walking,413666.0,413636.0,30
30,2008.5,Why does my skin hate me?,412920.0,438080.0,31
31,2008.5,Bugs,319017.0,318965.0,32
32,2008.5,My toy,308091.0,308011.0,33
33,2008.5,What is that smell?,264655.0,264635.0,34
34,2008.5,Who the frick is this?,168209.0,168109.0,35
35,2008.5,I don't know anything,10237.0,10160.0,36
36,2008.5,We MUST meet up more,9844.0,9782.0,37
37,2008.5,Money,9679.0,9613.0,38
38,2008.5,When will I grow up?,9429.0,9426.0,39
39,2008.5,What is KPI?,9420.0,9410.0,40
40,2008.5,Getting swole,9416.0,9320.0,41
41,2008.5,Everyone is racist?,9247.0,9160.0,42
42,2008.5,Brexit,9155.0,9115.0,43
43,2008.5,Hreflang,9071.0,9067.0,44
44,2008.5,Jupyter,9056.0,8997.0,45
45,2008.5,"Oh no, THIS is grown up",8787.0,8769.0,46
0,2008.6,Need a nap,21449012.0,21203976.0,1
1,2008.6,I'm going to be sick,7317103.0,7084413.0,2
2,2008.6,Teeth are the worst,6380118.0,6138631.0,3
3,2008.6,Eugh these clothes,6226480.0,6226386.0,4
4,2008.6,Harry Potter,4881655.0,4881563.0,5
5,2008.6,Women (interested),4127703.0,3979937.0,6
6,2008.6,Not learning languages,3748044.0,3748040.0,7
7,2008.6,Oversized t-shirts,3653504.0,3653464.0,8
8,2008.6,Am I good?,3581517.0,3433578.0,9
9,2008.6,Travel,3365371.0,3262456.0,10
10,2008.6,Games,3290643.0,3195230.0,11
11,2008.6,Food/drink,3163105.0,2793720.0,12
12,2008.6,Using chopsticks,3150032.0,3150001.0,13
13,2008.6,Who the f**k is this?,3105044.0,3105013.0,14
14,2008.6,Chewing,2768411.0,2768367.0,15
15,2008.6,Exams,2381445.0,2571450.0,16
16,2008.6,Trampolines,2234345.0,2234302.0,17
17,2008.6,Tying my shoes,2138967.0,2138903.0,18
18,2008.6,I know pretty much everything,2137410.0,1996710.0,19
19,2008.6,Cartoons,2044297.0,2044253.0,20
20,2008.6,Loud noises,1906797.0,1906705.0,21
21,2008.6,The dark?,1552202.0,1552147.0,22
22,2008.6,Women (fearful),1353880.0,1076010.0,23
23,2008.6,Bored. I might make noise,1149135.0,1149106.0,24
24,2008.6,Rap,937229.0,937155.0,25
25,2008.6,RUNNING,937225.0,937199.0,26
26,2008.6,What colour is that?,737120.0,737108.0,27
27,2008.6,Have I pooped myself?,705813.0,705764.0,28
28,2008.6,"No, don't carry me there",688858.0,688851.0,29
29,2008.6,Walking,413677.0,413666.0,30
30,2008.6,Why does my skin hate me?,409530.0,412920.0,31
31,2008.6,Bugs,319031.0,319017.0,32
32,2008.6,My toy,308099.0,308091.0,33
33,2008.6,What is that smell?,264705.0,264655.0,34
34,2008.6,Who the frick is this?,168233.0,168209.0,35
35,2008.6,I don't know anything,10277.0,10237.0,36
36,2008.6,We MUST meet up more,9844.0,9844.0,37
37,2008.6,Money,9697.0,9679.0,38
38,2008.6,What is KPI?,9500.0,9420.0,39
39,2008.6,When will I grow up?,9445.0,9429.0,40
40,2008.6,Getting swole,9439.0,9416.0,41
41,2008.6,Everyone is racist?,9305.0,9247.0,42
42,2008.6,Brexit,9160.0,9155.0,43
43,2008.6,Jupyter,9151.0,9056.0,44
44,2008.6,Hreflang,9146.0,9071.0,45
45,2008.6,"Oh no, THIS is grown up",8864.0,8787.0,46
0,2008.7,Need a nap,21784239.0,21449012.0,1
1,2008.7,Teeth are the worst,6634143.0,6380118.0,2
2,2008.7,Eugh these clothes,6226541.0,6226480.0,3
3,2008.7,Harry Potter,4881662.0,4881655.0,4
4,2008.7,Women (interested),4317632.0,4127703.0,5
5,2008.7,Food/drink,3894044.0,3163105.0,6
6,2008.7,Exams,3849300.0,2381445.0,7
7,2008.7,Not learning languages,3748051.0,3748044.0,8
8,2008.7,Am I good?,3732371.0,3581517.0,9
9,2008.7,Oversized t-shirts,3653515.0,3653504.0,10
10,2008.7,Travel,3591779.0,3365371.0,11
11,2008.7,I'm going to be sick,3584784.0,7317103.0,12
12,2008.7,Games,3480206.0,3290643.0,13
13,2008.7,Using chopsticks,3150104.0,3150032.0,14
14,2008.7,Who the f**k is this?,3105070.0,3105044.0,15
15,2008.7,I know pretty much everything,2866248.0,2137410.0,16
16,2008.7,Chewing,2768493.0,2768411.0,17
17,2008.7,Trampolines,2234348.0,2234345.0,18
18,2008.7,Tying my shoes,2138997.0,2138967.0,19
19,2008.7,Cartoons,2044365.0,2044297.0,20
20,2008.7,Loud noises,1906863.0,1906797.0,21
21,2008.7,The dark?,1552286.0,1552202.0,22
22,2008.7,Women (fearful),1330476.0,1353880.0,23
23,2008.7,Bored. I might make noise,1149154.0,1149135.0,24
24,2008.7,Why does my skin hate me?,981736.0,409530.0,25
25,2008.7,RUNNING,937324.0,937225.0,26
26,2008.7,Rap,937292.0,937229.0,27
27,2008.7,What colour is that?,737216.0,737120.0,28
28,2008.7,Have I pooped myself?,705840.0,705813.0,29
29,2008.7,"No, don't carry me there",688891.0,688858.0,30
30,2008.7,Walking,413767.0,413677.0,31
31,2008.7,Bugs,319055.0,319031.0,32
32,2008.7,My toy,308136.0,308099.0,33
33,2008.7,What is that smell?,264706.0,264705.0,34
34,2008.7,Who the frick is this?,168316.0,168233.0,35
35,2008.7,I don't know anything,10352.0,10277.0,36
36,2008.7,We MUST meet up more,9897.0,9844.0,37
37,2008.7,Money,9721.0,9697.0,38
38,2008.7,What is KPI?,9531.0,9500.0,39
39,2008.7,Getting swole,9512.0,9439.0,40
40,2008.7,When will I grow up?,9500.0,9445.0,41
41,2008.7,Everyone is racist?,9359.0,9305.0,42
42,2008.7,Brexit,9241.0,9160.0,43
43,2008.7,Jupyter,9241.0,9151.0,44
44,2008.7,Hreflang,9231.0,9146.0,45
45,2008.7,"Oh no, THIS is grown up",8957.0,8864.0,46
0,2008.8,Need a nap,22195931.0,21784239.0,1
1,2008.8,Teeth are the worst,6930552.0,6634143.0,2
2,2008.8,Eugh these clothes,6226566.0,6226541.0,3
3,2008.8,Food/drink,6061986.0,3894044.0,4
4,2008.8,Harry Potter,4881760.0,4881662.0,5
5,2008.8,Women (interested),4565835.0,4317632.0,6
6,2008.8,Am I good?,3843581.0,3732371.0,7
7,2008.8,Exams,3770550.0,3849300.0,8
8,2008.8,Not learning languages,3748120.0,3748051.0,9
9,2008.8,Travel,3700295.0,3591779.0,10
10,2008.8,Oversized t-shirts,3653539.0,3653515.0,11
11,2008.8,I'm going to be sick,3565485.0,3584784.0,12
12,2008.8,Games,3547738.0,3480206.0,13
13,2008.8,I know pretty much everything,3292947.0,2866248.0,14
14,2008.8,Using chopsticks,3150175.0,3150104.0,15
15,2008.8,Who the f**k is this?,3105096.0,3105070.0,16
16,2008.8,Chewing,2768556.0,2768493.0,17
17,2008.8,Trampolines,2234408.0,2234348.0,18
18,2008.8,Tying my shoes,2139043.0,2138997.0,19
19,2008.8,Cartoons,2044365.0,2044365.0,20
20,2008.8,Loud noises,1906878.0,1906863.0,21
21,2008.8,The dark?,1552304.0,1552286.0,22
22,2008.8,Women (fearful),1217160.0,1330476.0,23
23,2008.8,Bored. I might make noise,1149196.0,1149154.0,24
24,2008.8,Rap,937381.0,937292.0,25
25,2008.8,RUNNING,937359.0,937324.0,26
26,2008.8,What colour is that?,737313.0,737216.0,27
27,2008.8,Why does my skin hate me?,727650.0,981736.0,28
28,2008.8,Have I pooped myself?,705877.0,705840.0,29
29,2008.8,"No, don't carry me there",688936.0,688891.0,30
30,2008.8,Walking,413842.0,413767.0,31
31,2008.8,Bugs,319057.0,319055.0,32
32,2008.8,My toy,308204.0,308136.0,33
33,2008.8,What is that smell?,264791.0,264706.0,34
34,2008.8,Who the frick is this?,168366.0,168316.0,35
35,2008.8,I don't know anything,10412.0,10352.0,36
36,2008.8,We MUST meet up more,9995.0,9897.0,37
37,2008.8,Money,9740.0,9721.0,38
38,2008.8,Getting swole,9585.0,9512.0,39
39,2008.8,What is KPI?,9537.0,9531.0,40
40,2008.8,When will I grow up?,9506.0,9500.0,41
41,2008.8,Everyone is racist?,9456.0,9359.0,42
42,2008.8,Hreflang,9324.0,9231.0,43
43,2008.8,Brexit,9297.0,9241.0,44
44,2008.8,Jupyter,9247.0,9241.0,45
45,2008.8,"Oh no, THIS is grown up",9025.0,8957.0,46
0,2008.9,Need a nap,22537595.0,22195931.0,1
1,2008.9,Food/drink,7084530.0,6061986.0,2
2,2008.9,Exams,6400150.0,3770550.0,3
3,2008.9,Eugh these clothes,6226643.0,6226566.0,4
4,2008.9,I'm going to be sick,5297580.0,3565485.0,5
5,2008.9,Harry Potter,4881806.0,4881760.0,6
6,2008.9,Am I good?,4063644.0,3843581.0,7
7,2008.9,Travel,3951720.0,3700295.0,8
8,2008.9,Not learning languages,3748189.0,3748120.0,9
9,2008.9,Games,3706842.0,3547738.0,10
10,2008.9,Oversized t-shirts,3653582.0,3653539.0,11
11,2008.9,I know pretty much everything,3606390.0,3292947.0,12
12,2008.9,Using chopsticks,3150274.0,3150175.0,13
